Bar0, 0.7487844408427876
Bar1, 0.7163695299837924
Bar2, 0.6839546191247973
Bar3, 0.7358184764991895
Bar4, 0.653160453808752
Bar5, 0.7828200972447326
Bar6, 0.7082658022690437
Bar7, 0.6774716369529983
Bar8, 0.5931928687196109
Bar9, 0.7698541329011345
Bar10, 0.824959481361426
Bar11, 0.6661264181523501
Bar12, 0.6175040518638574
Bar13, 0.5413290113452187
Bar14, 0.6110210696920583
Bar15, 0.7957860615883305
Bar16, 0.7714748784440842
Bar17, 0.5996758508914101
Bar18, 0.539708265802269
Bar19, 0.49432739059967573
Bar20, 0.5380875202593192
Bar21, 0.6191247974068071
Bar22, 0.6726094003241491
Bar23, 0.4797406807131279
Bar24, 0.44246353322528353
Bar25, 0.44084278768233376
Bar26, 0.5413290113452187
Bar27, 0.49918962722852506
