Bar0, 0.8165137614678899
Bar1, 0.6116207951070338
Bar2, 0.7186544342507647
Bar3, 0.49847094801223246
Bar4, 0.7125382262996943
Bar5, 0.6819571865443426
Bar6, 0.7033639143730888
Bar7, 0.54434250764526
Bar8, 0.706422018348624
Bar9, 0.49847094801223246
Bar10, 0.6941896024464834
Bar11, 0.5351681957186546
Bar12, 0.6758409785932722
Bar13, 0.5993883792048931
Bar14, 0.6788990825688074
Bar15, 0.522935779816514
Bar16, 0.6758409785932722
Bar17, 0.5045871559633028
Bar18, 0.6758409785932722
Bar19, 0.5871559633027524
Bar20, 0.6452599388379208
Bar21, 0.5290519877675841
Bar22, 0.6391437308868503
Bar23, 0.54434250764526
Bar24, 0.63302752293578
Bar25, 0.5168195718654435
Bar26, 0.614678899082569
Bar27, 0.63302752293578
Bar28, 0.6055045871559634
Bar29, 0.54434250764526
Bar30, 0.5993883792048931
Bar31, 0.5932721712538227
