Bar0, 0.42987804878048796
Bar1, 0.7682926829268293
Bar2, 0.6463414634146343
Bar3, 0.4756097560975611
Bar4, 0.6128048780487806
Bar5, 0.6585365853658537
Bar6, 0.6646341463414633
Bar7, 0.49390243902439035
Bar8, 0.7469512195121951
Bar9, 0.5701219512195123
Bar10, 0.7652439024390244
Bar11, 0.5579268292682928
Bar12, 0.23780487804878056
Bar13, 0.25000000000000006
Bar14, 0.48170731707317077
Bar15, 0.27134146341463417
Bar16, 0.6920731707317074
Bar17, 0.25000000000000006
Bar18, 0.8048780487804879
Bar19, 0.09756097560975616
Bar20, 0.7378048780487806
Bar21, 0.060975609756097726
Bar22, 0.1371951219512196
Bar23, 0.4176829268292684
Bar24, 0.0701219512195122
Bar25, 0.4695121951219513
Bar26, 0.1341463414634147
Bar27, 0.5243902439024392
Bar28, 0.24085365853658547
Bar29, 0.43902439024390255
Bar30, 0.23475609756097576
Bar31, 0.10365853658536597
Bar32, 0.17987804878048788
