Bar0, 0.42857142857142855
Bar1, 0.5767857142857143
Bar2, 0.4625
Bar3, 0.5410714285714285
Bar4, 0.5232142857142857
Bar5, 0.5964285714285714
Bar6, 0.5517857142857142
Bar7, 0.6035714285714286
Bar8, 0.46428571428571436
Bar9, 0.5928571428571429
Bar10, 0.4982142857142857
Bar11, 0.5732142857142857
Bar12, 0.43571428571428583
Bar13, 0.6107142857142857
Bar14, 0.7982142857142858
Bar15, 0.4267857142857144
Bar16, 0.6303571428571428
Bar17, 0.5803571428571429
Bar18, 0.9107142857142858
Bar19, 0.5321428571428571
Bar20, 0.6446428571428572
Bar21, 0.6124999999999999
Bar22, 0.8982142857142857
