,CV,log CV,RCVQ,log RCVQ,RCVM,log RCVM,Mistake
10.1021:acsnano.3c03595_zero_fig3,0.11568558956770145,-0.9367207357846503,0.07781249999999984,-1.1089506312241706,0.05559749999999925,-1.254944736486564,zero
10.1021:acsnano.3c03595_zero_fig4,0.3241355168244855,-0.48927337897772044,0.2619002936779238,-0.5818640145849616,0.1981979421664629,-0.7029008589848977,zero
10.1021:acsnano.3c03595_zero_fig5,0.46813429403311463,-0.32962954267132394,0.42101873536299766,-0.37569857759966996,0.3950627800950629,-0.40333388441815526,zero
10.1021:acsnano.3c03654_zero_fig1,0.16990362250643437,-0.769797361461834,0.13438835781264552,-0.8716383529840384,0.1643141891593284,-0.7843249319543263,zero
10.1021:acsnano.3c03654_zero_fig2,0.13635291296768198,-0.8653355795978419,0.07252865254272488,-1.139490390905758,0.058802469439205855,-1.230604435126228,zero
10.1021:acsnano.3c03654_zero_fig3,0.395415570097384,-0.40294623367120186,0.343880378100851,-0.46359260442121103,0.3112588368637726,-0.5068783097863461,zero
10.1021:acsnano.3c03654_zero_fig4,0.10659704349988444,-0.9722548404266296,0.08585790288613378,-1.06621972354471,0.08131605428485938,-1.0898237028806148,zero
10.1021:acsnano.3c03654_zero_fig5,0.15994888638079355,-0.796018779277029,0.10703436617635266,-0.970476758347868,0.05209177413987615,-1.2832308511286894,zero
10.1021:acsnano.3c03654_zero_fig6,0.38029739769277926,-0.41987664637788097,0.45004361930671005,-0.34674539132210475,0.4603725335092217,-0.3368905949058694,zero
10.1021:acsnano.3c03654_zero_fig7,0.06873897874026369,-1.1627969244938592,0.046361591791916665,-1.3338416612637078,0.04584123155691513,-1.3387437232573407,zero
10.1021:acsnano.3c03654_zero_fig8,0.2870759380606664,-0.5420032073830079,0.14161250961573107,-0.8488983807061743,0.10603036419639336,-0.9745697468620005,zero
10.1021:acsnano.3c03701_zero_fig1,0.059697671213845505,-1.224042610222439,0.03345711656357239,-1.4755114905849123,0.04131657639341208,-1.3838756725118084,zero
10.1021:acsnano.3c03739_zero_fig1,0.4720142170624034,-0.3260449202244643,0.398477553460619,-0.39959613771267033,0.41817519209659676,-0.37864173492132824,zero
10.1021:acsnano.3c03761_log_fig1,1.0435737014664421,0.018523126146929605,1.4812077084479582,0.17061596352303096,1.0132762234325403,0.005727852033448133,log
10.1021:acsnano.3c03761_log_fig2,1.6150286570727515,0.20818023285792378,1.6604468606423082,0.22022498141040603,1.213999973613027,0.08421867729960375,log
10.1021:acsnano.3c03782_zero_fig1,0.7312952520043642,-0.13590724625987485,0.3878278738063582,-0.4113609807001655,0.766658140940409,-0.1153982483061425,zero
10.1021:acsnano.3c03815_zero_fig1,0.3123110200067218,-0.5054126912623655,0.16562793006453033,-0.7808664257026562,0.3274132921515636,-0.48490369330863314,zero
10.1021:acsnano.3c03858_zero_fig1,0.27817296704354966,-0.5556850771989656,0.015851449275362264,-1.7999310247068872,0.03133514492753613,-1.503968292312864,zero
10.1021:acsnano.3c03910_log_fig1,0.06973623686159201,-1.1565414919233363,0.08024922379709173,-1.095559159574432,0.09149377326513798,-1.0386084614374755,log
10.1021:acsnano.3c03910_log_fig2,0.14077252492084663,-0.851482099736683,0.09647903268198436,-1.0155670595051516,0.11397403850375053,-0.9431940628617039,log
10.1021:acsnano.3c03910_log_fig3,0.08780976880321896,-1.0564571663110534,0.04782472524950434,-1.3203475162921336,0.04796857601767336,-1.3190431736926589,log
10.1021:acsnano.3c03910_log_fig4,0.6295408816985979,-0.2009760620301232,0.38285403042323646,-0.4169667765931384,0.6301701908959091,-0.20054214422073807,log
10.1021:acsnano.3c03910_log_fig5,0.45054816082420795,-0.3462587787975423,0.2623917360243712,-0.5810498470994679,0.369026999592438,-0.4329418578381073,log
10.1021:acsnano.3c03910_log_fig6,0.3468741771774497,-0.45982802972486514,0.36737553184154215,-0.4348897722002298,0.26876107523857035,-0.570633630086977,log
10.1021:acsnano.3c03959_zero_fig1,0.022163381734766976,-1.6543639733345556,0.015244862018666386,-1.8168765020826596,0.0088527341294788,-2.052922578571987,zero
10.1021:acsnano.3c03959_zero_fig2,0.05139836232445111,-1.2890507184518978,0.03758602039499423,-1.4249736549190195,0.051761614950742704,-1.285992182237834,zero
10.1021:acsnano.3c03959_zero_fig2_val10.1021:acsnano.3c04002_zero_fig1,0.17269988163020986,-0.7627079601011243,0.11429047585668183,-0.9419899590642732,0.17839048175865246,-0.7486283216525669,
10.1021:acsnano.3c04002_zero_fig2,0.24042236270349712,-0.6190251392190562,0.24971962259571326,-0.6025473300947569,0.19302182288263053,-0.7143935872527278,zero
10.1021:acsnano.3c04002_zero_fig3,0.30072729463225834,-0.5218271526436911,0.27192957412087876,-0.5655435574766721,0.495244104379604,-0.3051806858058629,zero
10.1021:acsnano.3c04017_zero_fig1,0.009840399897725319,-2.006987252194016,0.012121851755969196,-1.9164310314923367,0.013692903644605153,-1.8635044479130825,zero
10.1021:acsnano.3c04017_zero_fig2,0.5118443032492774,-0.2908621259830862,0.3833748614199094,-0.4163763679956453,0.469443598807026,-0.32841657847407707,zero
10.1021:acsnano.3c04069_zero_fig1,0.31837465617712557,-0.49706151103644075,0.42813458414066774,-0.36841968901969363,0.37737427151527864,-0.4232277123317475,zero
10.1021:acsnano.3c04069_zero_fig2,0.3552457927312501,-0.44947105683306654,0.33545232815153564,-0.4743691896284569,0.4142077278670875,-0.38278180274163726,zero
10.1021:acsnano.3c04111_zero_fig1,0.14630369952744884,-0.834744691892169,0.0760783374977882,-1.1187389863890653,0.09276572575860154,-1.032612453343431,zero
10.1021:acsnano.3c04111_zero_fig2,0.15298055399768648,-0.8153637706741357,0.04776768107164092,-1.3208658414513155,0.054921445342728026,-1.2602580421542982,zero
10.1021:acsnano.3c04112_log_fig1,1.1263643834268229,0.05167890926452376,1.9656621234346985,0.2935088692751084,1.378956899759862,0.13955069221719668,log
10.1021:acsnano.3c04134_zero_fig1,0.2631335835498638,-0.5798237196847157,0.3009455215729107,-0.521512115109233,0.287248689240852,-0.5417419443864618,zero
10.1021:acsnano.3c04134_zero_fig2,0.3693608182559439,-0.43254917635044027,0.2728711828784439,-0.5640423264689646,0.1524353272350408,-0.8169143725943122,zero
10.1021:acsnano.3c04181_zero_fig1,0.07845369878616935,-1.1053865763019568,0.07587212996730472,-1.1199177237642883,0.06556308962264187,-1.1833405887432695,zero
10.1021:acsnano.3c04189_zero_fig1,0.9802701199723985,-0.008654235073851256,1.466922339405562,0.16640712239106825,0.0,-inf,zero
10.1021:acsnano.3c04189_zero_fig2,0.42013549800593103,-0.37661062258772,0.3897646043378282,-0.40919760297811486,0.32871594911208446,-0.4831792236843349,zero
10.1021:acsnano.3c04189_zero_fig3,0.5324818660397841,-0.2736951777727123,0.7260048398830262,-0.13906048408298466,0.6222937693364896,-0.2060045473303738,zero
10.1021:acsnano.3c04189_zero_fig4,0.6329696109026052,-0.19861714011553508,0.8130217998516979,-0.08989780935258737,0.8143604675819218,-0.08918331694216537,zero
10.1021:acsnano.3c04189_zero_fig5,0.7213028635549514,-0.14188234366790498,0.8825153741338991,-0.0542777201119726,0.9636797839780424,-0.016067251526510968,zero
10.1021:acsnano.3c04189_zero_fig6,0.5059501639933759,-0.2958922589874393,0.26412985421598384,-0.5781825083406009,0.04691239493874886,-1.3287123951889912,zero
10.1021:acsnano.3c04189_zero_fig7,0.3418731175039347,-0.46613504772257963,0.2912007581287496,-0.5358074986903743,0.2562667753770892,-0.5913076958279302,zero
10.1021:acsnano.3c04189_zero_fig8,0.7205106546409039,-0.1423595926188496,0.8022572837543315,-0.09568633122223238,0.6366027267758364,-0.19613150548698724,zero
10.1021:acsnano.3c04259_zero_fig1,0.7611017779745143,-0.1185572635222534,1.0695284742201094,0.02919235134986096,0.5332061057334339,-0.27310488613147915,zero
10.1021:acsnano.3c04308_zero_fig1,0.3263090662488667,-0.4863708595031005,0.29010832647862655,-0.537439806213445,0.27707606557377085,-0.5574009878885708,zero
10.1021:acsnano.3c04578_log_fig10,0.2250059292993297,-0.6478060373195199,0.1995816772348404,-0.6998793319918454,0.15100075711583755,-0.8210208751544724,log
10.1021:acsnano.3c04578_log_fig2,0.07572113546644751,-1.1207828822529422,0.04478018661020555,-1.3489141009398007,0.04079471960197131,-1.3893960475997456,log
10.1021:acsnano.3c04578_log_fig3,0.2162270964179507,-0.6650898835213567,0.17681700616473248,-0.752475967103971,0.08031129237922474,-1.095223385316792,log
10.1021:acsnano.3c04578_log_fig4,0.06888385456068827,-1.1618825588889041,0.02310574724368172,-1.6362799817628926,0.00848020892310256,-2.0715934480931817,log
10.1021:acsnano.3c04578_log_fig5,0.013711180392114275,-1.8629251552969461,0.008936496949097775,-2.048832688566349,0.013180397464062665,-1.88007149309205,log
10.1021:acsnano.3c04578_log_fig6,0.26249382162224444,-0.5808809142273351,0.20071821716736687,-0.6974132091955053,0.34748913713211044,-0.45905876735392814,log
10.1021:acsnano.3c04578_log_fig7,0.06788921801121253,-1.1681991937614793,0.07686509192906009,-1.1142708490748392,0.08416777512280546,-1.0748541527416404,log
10.1021:acsnano.3c04578_log_fig8,0.49462541934577353,-0.3057235685288408,0.6396325738536961,-0.19406942753259898,0.6159952255814424,-0.21042265392594703,log
10.1021:acsnano.3c04578_log_fig9,0.3301523969935136,-0.4812855452869964,0.20750432855480108,-0.6829728394441414,0.32697245731841856,-0.48548882880274297,log
10.1021:acsnano.3c04767_zero_fig1,0.22003965701627856,-0.6574990406721611,0.2729108438373592,-0.563979207733678,0.27385208159620195,-0.5624839535765025,zero
10.1021:acsnano.3c04767_zero_fig2,0.1324134171074745,-0.8780680067353434,0.15809881540547768,-0.8010713841145443,0.06424505150022389,-1.1921603184077527,zero
10.1021:acsnano.3c04767_zero_fig3,0.1513557729340381,-0.8200010097547604,0.1836204810407722,-0.736078879197363,0.24729081081081142,-0.6067920214806156,zero
10.1021:acsnano.3c04767_zero_fig4,0.4661147278195294,-0.33150717445488376,0.39529277862377243,-0.4030811194604545,0.31358361031272064,-0.5036466441277614,zero
10.1021:acsnano.3c04767_zero_fig5,0.29763390621183733,-0.526317595834743,0.24421388261824395,-0.6122296517214899,0.32288154214566556,-0.49095678116248037,zero
10.1021:acsnano.3c04819_zero_fig1,0.2342646467158699,-0.6302932465916248,0.2348134549780346,-0.6292770213286173,0.293117118698388,-0.5329588170472497,zero
10.1021:acsnano.3c04819_zero_fig2,0.18842521139605528,-0.7248609888167469,0.21710544314632332,-0.6633292880205748,0.18037577278980899,-0.7438217952324437,zero
10.1021:acsnano.3c04819_zero_fig3,0.19369526471552428,-0.7128809963849452,0.17028051311905534,-0.7688350498007589,0.1830396103252023,-0.7374549174598108,zero
10.1021:acsnano.3c04819_zero_fig4,0.7719273005244977,-0.11242359923390102,0.722942307142063,-0.14089635926090271,0.7829052218181825,-0.10629081026999182,zero
10.1021:acsnano.3c04887_zero_fig1,0.14098887373188834,-0.8508151587453575,0.10991845331737701,-0.9589293912784687,0.13166019874905163,-0.8805454936495966,zero
10.1021:acsnano.3c04887_zero_fig2,0.13764943978715313,-0.861225551781317,0.12776089332638635,-0.8936020601964069,0.12627507459677434,-0.898682366256849,zero
10.1021:acsnano.3c04887_zero_fig3,0.32658489053993117,-0.4860039117822184,0.40388808139534893,-0.3937389625284642,0.4415628079882422,-0.35500751355262705,zero
10.1021:acsnano.3c04887_zero_fig4,0.15417274245128426,-0.8119924022214444,0.14640674682034974,-0.8344389093477526,0.1625767736486487,-0.788941499312257,zero
10.1021:acsnano.3c04968_zero_fig1,0.2602897910041244,-0.5845428653042185,0.15271844109869587,-0.8161085177317915,0.1627813566696521,-0.7883953362965319,zero
10.1021:acsnano.3c04968_zero_fig2,0.4080966868882672,-0.38923693100958656,0.27519801958280377,-0.5603546957539497,0.1877511765209201,-0.7264173328593865,zero
10.1021:acsnano.3c05034_zero_fig1,0.4394397873209986,-0.35710062417543564,0.4845607263682767,-0.3146517883263092,0.44025054522804236,-0.35630009750859337,zero
10.1021:acsnano.3c05093_zero_fig1,0.19022026149356508,-0.7207432256415459,0.15896155993995512,-0.7987078840085177,0.16388682442990574,-0.7854559598364135,zero
10.1021:acsnano.3c05093_zero_fig2,0.31094043816807315,-0.5073227937779119,0.30734139230201324,-0.5123789456408492,0.2642079963857607,-0.5780540423851641,zero
10.1021:acsnano.3c05093_zero_fig3,0.41938362853984223,-0.3773885270742574,0.4391306998170051,-0.35740620011934177,0.4993578275407844,-0.3015881380753739,zero
10.1021:acsnano.3c05093_zero_fig4,0.14362270952739256,-0.8427768843092027,0.08730187043017686,-1.0589764514971491,0.10671614464973848,-0.9717698729664027,zero
10.1021:acsnano.3c05093_zero_fig5,0.09477239520313305,-1.0233181432186125,0.0673090707831856,-1.171926404934571,0.0743164453073287,-1.128915071623839,zero
10.1021:acsnano.3c05093_zero_fig6,0.279012378639162,-0.554376528427389,0.1985188378526457,-0.7021982758667172,0.18200166009737995,-0.7399246506531482,zero
10.1021:acsnano.3c05093_zero_fig7,0.541894499734626,-0.2660852570832426,0.28738295658753443,-0.541538991523533,0.568098628582238,-0.24557625912951012,zero
10.1021:acsnano.3c05120_zero_fig1,1.4479888108682835,0.16076520592401702,0.13217604883372794,-0.8788472347273281,0.031077057587221867,-1.5075601074427583,zero
10.1021:acsnano.3c05149_log_fig1,0.713303815826916,-0.14672545270980752,0.3116043141058495,-0.5063965382286293,0.3974807541797347,-0.4006838948210739,log
10.1021:acsnano.3c05181_zero_fig1,0.6294950283497436,-0.20100769553038172,0.5035283065241793,-0.29797610997292057,0.50050597160394,-0.3005907365279835,zero
10.1021:acsnano.3c05181_zero_fig2,0.6642824359745804,-0.1776472304128277,0.4499961340726445,-0.3467912172427227,0.6147595037198211,-0.2112947486711121,zero
10.1021:acsnano.3c05181_zero_fig3,0.5043858702500853,-0.29723708815440936,0.5687423074982044,-0.24508446432810546,0.5812031619838083,-0.23567203162731215,zero
10.1021:acsnano.3c05245_zero_fig1,0.20339068640307834,-0.6916689380227058,0.1758964224326227,-0.7547429935929711,0.23160732855797486,-0.6352477027082729,zero
10.1021:acsnano.3c05245_zero_fig2,0.5418328350496493,-0.26613468027592774,0.6846131338963156,-0.16455477343655586,0.6228165171859611,-0.20563987839743073,zero
10.1021:acsnano.3c05245_zero_fig3,0.11438900059919117,-0.9416157343606535,0.06257080661887175,-1.2036282463671004,0.07461106193410263,-1.127196778682981,zero
10.1021:acsnano.3c05245_zero_fig4,0.009861652395717756,-2.0060503095804036,0.0037164447917361087,-2.4298723143133256,0.0,-inf,zero
10.1021:acsnano.3c05261_zero_fig1,0.24541869050387244,-0.6100923655144943,0.10096889460321634,-0.9958123983243337,0.16595474766802262,-0.780010318690566,zero
10.1021:acsnano.3c05261_zero_fig2,0.538926077986609,-0.2684708009063596,0.19812536469185,-0.7030599210261239,0.20881783007379237,-0.6802324215124094,zero
10.1021:acsnano.3c05261_zero_fig3,0.13449986213647555,-0.8712781608169532,0.09731807423860804,-1.0118064936152522,0.1171789201817621,-0.9311505083874108,zero
10.1021:acsnano.3c05309_zero_fig1,0.028011533317219575,-1.552663117774734,0.018493103684896723,-1.7329901953790525,0.0,-inf,zero
10.1021:acsnano.3c05493_zero_fig1,0.217934178057495,-0.6616746551241445,0.11557705136757843,-0.937128389564435,0.22847271514342893,-0.6411656571704122,zero
10.1021:acsnano.3c05493_zero_fig2,0.2237996748759138,-0.6501405487267892,0.11868770079907755,-0.9255942831670793,0.23462184693961632,-0.6296315507730567,zero
10.1021:acsnano.3c05600_zero_fig1,0.3466257871324283,-0.4601391311987714,0.17580076491529328,-0.754979239627615,0.023129105359958033,-1.6358411655323544,zero
10.1021:acsnano.3c05627_zero_fig1,0.1814389647560481,-0.7412694407524564,0.13296275592231688,-0.8762699918342514,0.11898324368505035,-0.9245141956454103,zero
10.1021:acsnano.3c05645_zero_fig1,0.10492665579479947,-0.979114168679535,0.07730159067877451,-1.1118115692652912,0.09523752996163057,-1.0211918767903063,zero
10.1021:acsnano.3c05732_zero_fig1,0.1381872022027431,-0.8595321759928671,0.11597569106185751,-0.9356330309802983,0.13856943962013535,-0.8583325393329544,zero
10.1021:acsnano.3c05732_zero_fig2,0.2499846378220534,-0.6020866789843807,0.18048630485846615,-0.7435557463901535,0.18202909153952876,-0.7398591983586656,zero
10.1021:acsnano.3c05799_zero_fig1,0.2280455606398613,-0.6419783777461184,0.10077575749814023,-0.9966439287142221,0.05032678899082573,-1.2982007780879052,zero
10.1021:acsnano.3c05825_zero_fig1,0.06638471073883766,-1.1779319327756634,0.05596866663755592,-1.2520550393296381,0.05745394632206919,-1.240680135695675,zero
10.1021:acsnano.3c05831_zero_fig1,0.16740881596264526,-0.7762216752369345,0.14807742437506083,-0.8295111482086007,0.1147071146666667,-0.9404096443075535,zero
10.1021:acsnano.3c05936_zero_fig1,0.05962446618720556,-1.224575496136128,0.019810334156214582,-1.7031081988190433,0.0305964306396423,-1.5143292350845547,zero
10.1021:acsnano.3c05936_zero_fig10,1.4793771510285993e-16,-15.829921093258031,1.3010426069826053e-16,-15.88570848078319,0.0,-inf,zero
10.1021:acsnano.3c05936_zero_fig11,0.0438723366264137,-1.3578092345958817,0.04736233910694413,-1.32456685704205,0.06276291310344784,-1.2022969070960683,zero
10.1021:acsnano.3c05936_zero_fig2,,,0.2748842592592594,-0.5608501285180076,0.1260667592592589,-0.8993994112330865,zero
10.1021:acsnano.3c05936_zero_fig3,0.1550947559595918,-0.8094028862374218,0.17793706427079165,-0.7497335790004905,0.13477544451450194,-0.8703892271129269,zero
10.1021:acsnano.3c05936_zero_fig4,0.19726375550297523,-0.7049527030450458,0.10939112487100094,-0.9610179117859954,0.19211867007672567,-0.7164304283850352,zero
10.1021:acsnano.3c05936_zero_fig5,1.4047874532009808,0.14761061969677014,0.23870315348377577,-0.6221418435338566,0.08027113831006767,-1.0954405783303676,zero
10.1021:acsnano.3c05936_zero_fig6,,,0.2320557491289204,-0.6344076675636903,0.11581252525252482,-0.9362444686405913,zero
10.1021:acsnano.3c05936_zero_fig7,-3.182920201855377,,0.09973295061014359,-1.0011613321203703,0.16228789923526743,-0.7897138615124747,zero
10.1021:acsnano.3c05936_zero_fig8,0.3639564992091951,-0.4389505209728493,0.20643767171798605,-0.685211047711624,0.059485408075506674,-1.2255895547670652,zero
10.1021:acsnano.3c05936_zero_fig9,0.19799825884254688,-0.7033386288212913,0.1776514707605767,-0.7504311926747456,0.20201290693496193,-0.694620881882292,zero
10.1021:acsnano.3c05956_zero_fig1,0.11710638576644683,-0.9314194223698604,0.062105039621776735,-1.2068731568101512,0.12276924232432834,-0.9109104244161278,zero
10.1021:acsnano.3c05956_zero_fig2,0.4570267811922348,-0.34005835007627455,0.24237505212366728,-0.6155120845165651,0.47912700303806527,-0.3195493521225423,zero
10.1021:acsnano.3c05956_zero_fig3,0.39499650828426963,-0.4034067434610754,0.2094785321646115,-0.678860477901366,0.41409716238300404,-0.382897745507343,zero
10.1021:acsnano.3c05956_zero_fig4,0.4906025917016093,-0.30927016188027584,0.26018131459492716,-0.5847238963205665,0.5143264226912521,-0.2887611639265435,zero
10.1021:acsnano.3c05956_zero_fig5,0.18739800529843345,-0.7272350361403102,0.09938280024551613,-1.0026887705806007,0.19645991952533637,-0.7067260381865776,zero
10.1021:acsnano.3c05956_zero_fig6,0.6454040867053759,-0.19016828896624033,0.34227720473616124,-0.46562202340653097,0.6766135783224437,-0.16965929101250787,zero
10.1021:acsnano.3c06025_zero_fig1,1.082705800842598,0.03451046361687343,1.6008016304347834,0.204337517962281,0.5210049782608694,-0.28315812694827625,zero
10.1021:acsnano.3c06025_zero_fig2,0.43074923529246445,-0.36577548488064837,0.33789974596333233,-0.4712121347322491,0.5546998848800166,-0.2559419242527288,zero
10.1021:acsnano.3c06103_zero_fig2,0.16898898648245148,-0.7721415987340132,0.12824419044966248,-0.891962299610307,0.10998297103706037,-0.9586745526340198,zero
10.1021:acsnano.3c06105_zero_fig1,0.28748494760996923,-0.5413848895519725,0.22743200479794032,-0.6431484203470201,0.2570510859728509,-0.5899805570137518,zero
10.1021:acsnano.3c06290_zero_fig1,0.5558743560950684,-0.2550233606138803,0.48499456101040667,-0.3142631317820921,0.4778319258926275,-0.3207248366376454,zero
10.1021:acsnano.3c06290_zero_fig2,0.6872761199155963,-0.16286874581748872,0.7080865684624666,-0.14991364357115633,0.8204126254788199,-0.08596766481562665,zero
10.1021:acsnano.3c06290_zero_fig3,0.43137998823557305,-0.3651400057342824,0.23978149319837438,-0.6201843396357808,0.32929316956803273,-0.48241727763816195,zero
10.1021:acsnano.3c06518_log_fig1,1.6234450302991776,0.2104375880393816,79.3153547288245,1.8993572709049946,1.480701596482916,0.17046754463970026,log
10.1021:acsnano.3c06518_log_fig2,1.0767943275201979,0.032132759051924656,0.9725975226675434,-0.012066840970993755,1.4403148921988884,0.15845745111885284,log
10.1021:acsnano.3c06518_log_fig3,2.1636730380143314,0.3351916332762244,12.227275462410663,1.087329696328209,1.4805250516744057,0.17041576039935297,log
10.1021:acsnano.3c06520_zero_fig1,0.03830334603494975,-1.4167632860564003,0.04962209703823219,-1.304324886317569,0.049716148663334174,-1.3035025220063792,zero
10.1021:acsnano.3c06520_zero_fig2,0.10391821650900553,-0.9833083154275618,0.05687688388638094,-1.2450642053166339,0.047840368492607505,-1.3202054838338235,zero
10.1021:acsnano.3c06551_zero_fig1,0.05765075228188897,-1.2391950212445366,0.03057392840927211,-1.5146487556848276,0.06043854167944922,-1.2186860232908039,zero
10.1021:acsnano.3c06551_zero_fig2,0.21683228969128895,-0.6638760441329186,0.127971529110969,-0.8928866407063767,0.016912231375418127,-1.771799088434238,zero
10.1021:acsnano.3c06551_zero_fig3,0.15529342369201088,-0.8088469352227852,0.09869880816533529,-1.005688091609425,0.04144963864587266,-1.3824792512364479,zero
10.1021:acsnano.3c06551_zero_fig4,0.18576095017649663,-0.7310455761619509,0.09851462066209296,-1.006499310602241,0.19474370212482522,-0.7105365782082184,zero
10.1021:acsnano.3c06552_log_fig1,1.2107400593696969,0.08305091201251875,1.5176152261180826,0.18116167514595408,1.0468936460913654,0.019902563950346615,log
10.1021:acsnano.3c06552_log_fig2,1.8832487364772081,0.27490768472474175,14.427975835709468,1.1592054062810062,0.8284114423347495,-0.08175391109615815,log
10.1021:acsnano.3c06733_log_fig1,1.8597980142979453,0.2694657796807158,1.4731466041538674,0.16824596897897098,1.1096708580946093,0.04519418084907068,log
10.1021:acsnano.3c06784_zero_fig1,0.27491178701050467,-0.5608066391165973,0.2576298802182106,-0.5890037684033562,0.2904483986316903,-0.5369310136354633,zero
10.1021:acsnano.3c06784_zero_fig2,0.4016871879326708,-0.3961120201450498,0.2330448630272184,-0.6325604657136779,0.2827866079008272,-0.5485411615388168,zero
10.1021:acsnano.3c06784_zero_fig3,0.13741538821253163,-0.8619646308748513,0.15353472360178913,-0.8137933885044871,0.17812883363802529,-0.7492657757846843,zero
10.1021:acsnano.3c06784_zero_fig4,0.3628502320696172,-0.44027259481883996,0.3377435989686396,-0.4714128731244107,0.3584595639390091,-0.44555982785842646,zero
10.1021:acsnano.3c06784_zero_fig5,0.13992324679207663,-0.8541101260027717,0.08629364124445159,-1.064021205144472,0.11867935451907399,-0.9256248244176045,zero
10.1021:acsnano.3c06784_zero_fig6,0.21640929453684632,-0.6647240907032687,0.1271703755196183,-0.8956140462881385,0.12217985924100451,-0.9130003795386813,zero
10.1021:acsnano.3c06784_zero_fig7,0.3138946620983061,-0.503216069584958,0.38053706251855196,-0.41960303859530723,0.3711905541311148,-0.43040308401818006,zero
10.1021:acsnano.3c06824_zero_fig1,0.06560784567710227,-1.183044222658911,0.03479381443298957,-1.4584979570992027,0.06878041237113394,-1.1625352247051786,zero
10.1021:acsnano.3c06824_zero_fig10,0.12356985045920495,-0.908087478894701,0.06553280940743374,-1.1835412133349905,0.12954525763661467,-0.8875784809409686,zero
10.1021:acsnano.3c06824_zero_fig11,0.16610616697477484,-0.7796142433258709,0.08809109779857631,-1.055067977766161,0.17413848212822539,-0.7591052453721385,zero
10.1021:acsnano.3c06824_zero_fig12,0.14060080499003083,-0.8520121928174212,0.07456483698655361,-1.1274659272577119,0.14739976975501926,-0.8315031948636886,zero
10.1021:acsnano.3c06824_zero_fig13,0.6430074449129872,-0.19178399866845194,0.3410061934885566,-0.4672377331087424,0.6741010432881785,-0.17127500071471946,zero
10.1021:acsnano.3c06824_zero_fig14,0.12701700503521623,-0.8961381318111916,0.06736093918980535,-1.1715918662514828,0.1331591045904074,-0.8756291338574592,zero
10.1021:acsnano.3c06824_zero_fig15,0.6786395963418487,-0.16836080432679784,0.359902995416267,-0.44381453876708826,0.7114562413388766,-0.14785180637306528,zero
10.1021:acsnano.3c06824_zero_fig16,0.13157730054595357,-0.8808190278797253,0.06977940109969814,-1.1562727623200157,0.13793992009388328,-0.8603100299259929,zero
10.1021:acsnano.3c06824_zero_fig17,0.05320069587674186,-1.2740826870009567,0.03962014095890816,-1.4020839836796755,0.03636117704896066,-1.4393620666603384,zero
10.1021:acsnano.3c06824_zero_fig18,0.1386053210630997,-0.8582200968238978,0.08713967559801304,-1.0597840611807916,0.0805972384343102,-1.093679838508645,zero
10.1021:acsnano.3c06824_zero_fig19,0.0668441569958013,-1.174936549439934,0.03820826031472979,-1.4178427360073051,0.04116176503112012,-1.3855060108085162,zero
10.1021:acsnano.3c06824_zero_fig2,0.5879354809966446,-0.23067033001999276,0.31179987413467636,-0.5061240644602835,0.6163659911894284,-0.21016133206626036,zero
10.1021:acsnano.3c06824_zero_fig20,0.267287506786348,-0.5730213400109514,0.09459965583872064,-1.0241104435941522,0.014529456482670632,-1.8377506314688001,zero
10.1021:acsnano.3c06824_zero_fig21,0.2580305236874699,-0.5883289161882028,0.10340320863656165,-0.9854659847282209,0.053719776474152645,-1.2698658030815806,zero
10.1021:acsnano.3c06824_zero_fig22,0.33388682970989597,-0.47640071151503705,0.12073124660918398,-0.9181803150415825,0.03882800287358719,-1.4108549469065998,zero
10.1021:acsnano.3c06824_zero_fig23,0.08242856806790418,-1.0839222445649983,0.057828657835091106,-1.2378568872671816,0.03547411183518882,-1.4500884691588654,zero
10.1021:acsnano.3c06824_zero_fig24,0.08256757711533932,-1.0831904592684085,0.06022016579737818,-1.2202580531276876,0.07396701079051547,-1.1309619319729045,zero
10.1021:acsnano.3c06824_zero_fig25,0.14880968461368785,-0.8273688037537321,0.11478742312333094,-0.9401056935352261,0.122809705525096,-0.9107673099909993,zero
10.1021:acsnano.3c06824_zero_fig3,0.048089482423407666,-1.3179498971176595,0.025503299344007132,-1.5934036315579503,0.0504149221432333,-1.2974408991639272,zero
10.1021:acsnano.3c06824_zero_fig4,0.23275950065764997,-0.6330925831759108,0.12343936597546412,-0.9085463176162016,0.24401493866029758,-0.6125835852221785,zero
10.1021:acsnano.3c06824_zero_fig5,0.16576677484333296,-0.7805025120739211,0.08791110794035827,-1.0559562465142114,0.17378267817650012,-0.7599935141201888,zero
10.1021:acsnano.3c06824_zero_fig6,0.05531570757048504,-1.2571515279622099,0.029335583946916658,-1.5326052624024982,0.05799058234626455,-1.2366425300084776,zero
10.1021:acsnano.3c06824_zero_fig7,0.02487780293548574,-1.6041879766792586,0.013193447367528316,-1.8796417111195527,0.02608080675613011,-1.5836789787255274,zero
10.1021:acsnano.3c06824_zero_fig8,0.06444958481870006,-1.190779876006906,0.03417955385247028,-1.4662336104471965,0.06756614205556326,-1.1702708780531736,zero
10.1021:acsnano.3c06824_zero_fig9,0.31482805570374084,-0.5019265727094145,0.16696278982191845,-0.7773803071497052,0.33005204291996837,-0.4814175747556822,zero
10.1021:acsnano.3c07131_zero_fig1,0.03083344532741623,-1.510977944521477,0.02812499999999999,-1.5509074688805813,0.046573821989529196,-1.331858121078357,zero
