Bar0, 0.481012658227848
Bar1, 0.7088607594936708
Bar2, 0.670886075949367
Bar3, 0.4683544303797467
Bar4, 0.4303797468354429
Bar5, 0.45569620253164544
Bar6, 0.4430379746835442
Bar7, 0.5822784810126581
Bar8, 0.7594936708860759
Bar9, 0.5569620253164556
Bar10, 0.620253164556962
Bar11, 0.5189873417721519
Bar12, 0.5189873417721519
Bar13, 0.5063291139240504
Bar14, 0.531645569620253
Bar15, 0.531645569620253
Bar16, 0.5822784810126581
Bar17, 0.5443037974683543
Bar18, 0.5822784810126581
Bar19, 0.6329113924050632
